GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
2801,268.73,692.33,798.58,91.29,44.84,-31.75,-459.9,-3750.27,191.84,681.37,-2204.16,62.61,-1472.94,-2141.55,-3614.5
2851,285.31,641.68,800.72,92.29,45.28,-19.2,-440.44,-3538.74,215.36,684.37,-2410.14,65.19,-1233.37,-2344.95,-3578.32
2901,291.2,648.51,801.7,87.77,49.77,-34.35,-453.98,-3652.91,201.54,683.87,-2316.67,64.1,-1376.87,-2252.57,-3629.44
2951,283.63,641.77,821.97,88.89,58.71,-21.72,-450.45,-3649.89,207.41,718.37,-2339.38,64.35,-1301.3,-2275.03,-3576.33
3001,297.38,671.73,818.86,92.58,48.82,-28.38,-442.73,-3709.33,200.01,634.02,-2238.05,63.92,-1417.04,-2174.13,-3591.17
3051,294.13,633.18,816.59,87.82,47.6,-31.84,-451.13,-3791.36,222.32,703.27,-2209.22,63.22,-1469.43,-2145.99,-3615.42
3101,304.65,685.13,829.94,104.84,45.93,-36.44,-448.93,-3730.34,214.76,685.65,-2256.91,62.2,-1344.82,-2194.71,-3539.53
3151,278.61,670.8,805.68,88.46,51.68,-31.94,-440.68,-3665.3,204.5,616.45,-2240.96,64.16,-1421.73,-2176.8,-3598.53
3201,302.63,677.61,806.55,92.88,42.69,-30.54,-432.98,-3903.72,204.17,666.49,-2096.41,63.11,-1574.22,-2033.3,-3607.52
3251,282.21,669.96,815.38,93.58,55.93,-27.61,-448.19,-3806.72,209.03,661.41,-2166.01,62.17,-1495.03,-2103.84,-3598.86
3301,276.24,702.11,819.68,88.61,51.8,-23.27,-443.21,-3655.54,195.16,643.03,-2296.97,63.04,-1345.39,-2233.92,-3579.31
3351,274.12,682.22,835.75,97.28,39.42,-23.4,-451.01,-3726.3,210.89,675.25,-2257.17,63.22,-1385.77,-2193.95,-3579.73
3401,276.4,638.62,821.09,80.02,51.06,-30.78,-453.09,-3843.04,219.09,696.08,-2134.04,64.21,-1544.55,-2069.82,-3614.37
3451,280.18,652.62,812.52,93.48,59.91,-23.42,-456.58,-3835.79,210.13,721.54,-2177.97,62.97,-1485.4,-2114.99,-3600.39
3501,285.26,655.66,800.98,95.12,43.14,-29.37,-460.34,-3814.51,220.81,666.46,-2151.6,61.3,-1536.78,-2090.3,-3627.08
3551,270.87,638.7,794.49,89.62,54.07,-26.3,-454.97,-3713.66,208.59,697.7,-2252.43,63.09,-1440.9,-2189.34,-3630.25
3601,295.63,661.34,795.7,96.37,47.19,-24.02,-452.87,-3882.82,197.18,673.65,-2106.8,61.35,-1592.64,-2045.45,-3638.09
3651,293.37,692.39,812.57,91.56,45.4,-22.78,-456.54,-3843.41,201.47,651.16,-2128.59,61.93,-1534.82,-2066.66,-3601.47
3701,296.38,640.51,805.66,90.54,46.0,-29.65,-427.89,-3823.83,214.35,736.56,-2199.81,64.4,-1451.35,-2135.41,-3586.76
3751,290.69,655.39,809.22,88.49,51.52,-28.98,-459.73,-3774.3,209.99,773.37,-2279.18,64.44,-1384.33,-2214.74,-3599.06
3801,272.45,707.21,799.19,92.45,49.6,-30.57,-456.16,-3745.75,217.34,662.92,-2230.41,64.39,-1431.32,-2166.03,-3597.35
3851,321.84,668.18,807.7,89.62,44.97,-35.78,-450.35,-3870.42,211.22,631.23,-2077.53,64.1,-1581.78,-2013.42,-3595.21
3901,284.11,665.01,795.58,91.72,50.4,-22.95,-436.91,-3741.76,207.7,653.13,-2234.71,65.04,-1453.96,-2169.67,-3623.62
3951,325.3,670.71,814.1,93.41,50.45,-30.0,-447.84,-3690.37,189.86,645.75,-2274.44,62.31,-1378.65,-2212.13,-3590.77
4001,284.33,674.31,820.35,92.2,52.36,-37.75,-443.78,-3731.11,208.5,643.99,-2211.76,64.1,-1436.59,-2147.66,-3584.25
4051,270.46,675.58,816.2,87.04,53.87,-33.7,-460.9,-3708.35,205.56,680.32,-2265.97,64.48,-1413.93,-2201.5,-3615.43
4101,282.86,661.5,820.76,94.49,51.22,-30.16,-444.96,-3892.55,211.07,659.84,-2074.59,62.32,-1585.93,-2012.27,-3598.2
4151,292.33,656.65,816.73,98.97,45.87,-30.28,-455.45,-3905.69,219.69,715.82,-2105.13,62.68,-1545.35,-2042.45,-3587.8
4201,282.57,659.95,806.26,91.08,40.86,-29.35,-443.23,-3879.02,200.48,694.63,-2116.07,62.43,-1575.77,-2053.64,-3629.42
4251,263.14,674.4,832.95,85.82,54.12,-26.48,-449.24,-3830.52,197.64,703.48,-2177.95,62.37,-1494.68,-2115.58,-3610.26
4301,267.78,688.5,810.17,90.42,50.49,-30.06,-428.19,-3869.73,202.02,625.89,-2080.16,61.95,-1592.71,-2018.21,-3610.93
4351,283.46,655.2,827.31,92.0,40.94,-27.12,-469.7,-3698.93,206.63,645.63,-2223.56,61.44,-1444.58,-2162.12,-3606.7
4401,289.66,677.28,817.8,96.3,45.18,-25.31,-463.09,-3711.03,209.32,652.95,-2229.29,62.73,-1410.94,-2166.56,-3577.5
4451,292.81,668.29,820.36,94.86,47.74,-25.24,-456.38,-3655.98,208.55,641.77,-2287.23,62.09,-1363.23,-2225.13,-3588.37
4501,290.63,676.53,827.1,96.28,56.41,-21.9,-465.06,-3844.12,206.77,623.27,-2106.37,60.99,-1554.1,-2045.38,-3599.48
4551,302.31,665.21,821.72,89.35,50.92,-31.03,-454.43,-3865.31,197.16,633.09,-2092.61,63.31,-1591.01,-2029.31,-3620.31
4601,277.0,647.91,798.44,85.78,45.1,-17.32,-474.71,-3756.07,202.93,718.61,-2218.17,63.5,-1472.32,-2154.67,-3626.99
4651,283.68,663.45,811.23,90.81,47.75,-35.38,-443.61,-3808.72,209.14,667.05,-2163.45,62.05,-1514.59,-2101.41,-3615.99
4701,288.65,668.03,798.62,89.74,50.18,-32.88,-472.23,-3708.91,205.02,685.1,-2250.22,63.74,-1428.67,-2186.48,-3615.15
4751,307.23,649.99,838.26,106.48,47.36,-29.76,-457.96,-3920.6,223.86,667.35,-2066.96,61.92,-1567.79,-2005.04,-3572.82
4801,293.23,661.64,809.94,84.21,48.92,-24.48,-446.91,-3885.89,206.56,669.21,-2091.41,62.91,-1583.57,-2028.5,-3612.08
4851,295.75,697.92,811.16,91.27,43.55,-29.72,-442.88,-3865.19,204.32,653.79,-2110.54,62.28,-1540.02,-2048.26,-3588.28
4901,294.17,652.35,792.64,92.5,46.59,-23.15,-449.59,-3719.04,200.47,670.75,-2249.27,62.05,-1442.32,-2187.22,-3629.53
4951,281.52,668.13,806.23,94.02,57.7,-35.57,-427.56,-3760.68,196.99,636.97,-2186.63,62.41,-1482.25,-2124.22,-3606.46
5001,276.64,643.39,813.29,92.28,39.97,-28.19,-435.59,-3567.0,206.77,703.0,-2442.14,65.99,-1255.43,-2376.14,-3631.58
5051,275.79,660.27,797.87,90.33,48.97,-21.79,-451.13,-3816.19,206.38,648.58,-2126.98,61.61,-1560.93,-2065.37,-3626.3
5101,302.58,675.78,791.71,89.68,40.72,-32.05,-447.5,-3847.35,209.4,646.64,-2126.62,63.46,-1570.37,-2063.16,-3633.53
5151,293.94,695.72,811.17,96.97,43.87,-26.26,-436.71,-3781.96,194.2,635.44,-2173.12,62.02,-1473.62,-2111.1,-3584.72
5201,295.73,651.78,814.73,98.58,54.92,-22.47,-463.57,-3904.73,213.51,724.5,-2122.36,60.18,-1537.01,-2062.18,-3599.19
5251,290.64,662.04,808.59,97.27,50.52,-25.37,-438.46,-3849.9,212.02,657.4,-2134.46,61.45,-1535.25,-2073.01,-3608.26
5301,270.98,638.64,835.4,82.83,49.53,-24.52,-465.34,-3854.34,210.92,702.83,-2160.92,62.03,-1553.06,-2098.89,-3651.96
5351,268.2,660.17,812.68,95.28,50.51,-34.22,-479.0,-3882.61,218.62,680.02,-2091.06,59.79,-1610.36,-2031.28,-3641.64
5401,296.02,657.02,807.36,97.83,52.63,-34.6,-469.8,-3847.53,209.79,718.62,-2156.62,60.5,-1512.66,-2096.13,-3608.78
5451,298.05,671.25,835.16,93.19,51.03,-21.71,-453.99,-4016.34,209.61,706.58,-2027.93,62.5,-1627.17,-1965.43,-3592.6
5501,260.1,641.02,821.73,87.4,47.44,-21.77,-444.18,-3872.54,217.83,744.06,-2154.93,61.98,-1518.91,-2092.94,-3611.85
5551,277.93,651.7,812.32,91.38,50.87,-34.41,-457.44,-3837.0,205.94,684.91,-2169.17,62.55,-1553.79,-2106.61,-3660.41
5601,316.52,692.86,827.25,94.32,48.92,-31.42,-458.57,-3936.86,203.77,643.79,-2043.44,59.85,-1599.41,-1983.58,-3583.0
5651,304.78,681.86,833.17,92.85,51.17,-39.67,-462.4,-3755.5,205.57,570.67,-2149.34,60.07,-1517.5,-2089.28,-3606.78
5701,271.0,674.79,826.02,90.11,44.86,-23.45,-461.35,-3908.55,202.32,675.81,-2058.11,59.99,-1608.44,-1998.12,-3606.56
5751,283.73,646.17,816.16,91.74,57.56,-33.42,-465.48,-3814.95,206.15,617.69,-2138.93,59.72,-1594.65,-2079.2,-3673.85
5801,293.42,691.29,838.97,96.61,47.54,-32.93,-458.09,-3640.1,206.27,696.46,-2345.37,63.61,-1260.56,-2281.76,-3542.32
5851,286.46,677.16,798.92,90.7,40.67,-20.5,-465.39,-3737.96,201.1,639.89,-2176.56,60.69,-1488.95,-2115.87,-3604.82
5901,286.54,665.63,819.47,101.68,41.28,-18.29,-463.59,-3753.99,199.61,664.57,-2198.18,61.22,-1457.11,-2136.95,-3594.06
5951,290.87,683.42,809.24,94.72,49.2,-30.44,-449.73,-3845.03,206.09,639.84,-2108.62,61.8,-1551.81,-2046.82,-3598.63
6001,305.0,631.43,814.23,95.52,54.41,-31.04,-463.83,-3825.22,214.61,680.3,-2143.49,63.04,-1524.6,-2080.45,-3605.06
6051,279.29,697.13,814.2,98.64,46.0,-33.0,-445.86,-3969.8,208.84,699.86,-2042.04,62.25,-1604.71,-1979.8,-3584.5
6101,300.04,650.55,806.03,94.82,51.27,-22.13,-433.8,-4011.94,210.17,675.83,-1997.58,62.6,-1679.17,-1934.99,-3614.16
6151,314.66,673.78,804.51,88.09,54.06,-31.63,-441.45,-3922.32,213.77,686.52,-2075.17,61.23,-1560.01,-2013.94,-3573.94
6201,300.55,666.69,810.91,91.66,54.22,-20.02,-450.78,-3976.06,194.47,680.51,-2048.88,62.48,-1647.84,-1986.4,-3634.24
6251,301.06,673.75,829.67,94.6,56.27,-25.67,-464.8,-3883.45,197.22,711.86,-2133.75,62.08,-1509.51,-2071.67,-3581.17
6301,274.95,689.42,817.94,97.15,54.66,-25.8,-472.25,-3795.38,220.72,652.77,-2170.37,61.49,-1485.83,-2108.88,-3594.7
6351,296.26,681.78,839.57,99.14,51.35,-34.94,-456.37,-3738.49,209.71,580.9,-2178.56,60.2,-1471.09,-2118.35,-3589.45
6401,287.66,721.84,823.0,91.56,47.38,-28.74,-458.45,-3870.92,201.99,600.82,-2049.35,60.81,-1583.86,-1988.54,-3572.4
6451,302.03,667.46,827.99,91.06,40.48,-27.05,-459.95,-3823.42,196.6,656.15,-2129.3,62.01,-1528.65,-2067.29,-3595.94
6501,300.03,660.72,816.84,94.81,54.5,-19.66,-481.74,-3663.51,214.17,641.53,-2265.37,59.99,-1382.31,-2205.38,-3587.69
6551,281.77,671.35,813.06,90.54,54.41,-19.92,-472.26,-3722.29,206.45,672.34,-2253.98,61.06,-1424.54,-2192.92,-3617.46
6601,309.01,655.1,800.92,95.95,48.55,-11.09,-462.64,-3960.3,202.96,671.09,-2022.76,59.76,-1650.45,-1963.0,-3613.45
6651,306.58,637.52,816.45,94.25,42.91,-19.72,-461.77,-3766.7,205.45,651.54,-2189.78,62.29,-1493.49,-2127.49,-3620.98
6701,292.12,669.3,817.52,89.66,44.57,-26.73,-472.87,-3795.99,202.1,649.45,-2128.62,60.56,-1530.88,-2068.06,-3598.93
6751,287.5,644.62,811.77,87.51,40.33,-19.45,-467.54,-3672.47,211.47,610.45,-2259.58,61.49,-1465.8,-2198.09,-3663.89
6801,299.37,655.3,804.85,93.09,58.6,-29.8,-446.57,-3763.21,209.09,620.65,-2178.75,60.18,-1498.63,-2118.57,-3617.2
6851,282.47,620.47,805.88,80.94,41.62,-23.7,-472.48,-3795.44,204.26,662.02,-2161.46,59.58,-1593.96,-2101.88,-3695.84
6901,282.04,657.85,816.59,87.78,45.49,-16.73,-449.95,-3891.52,199.78,643.24,-2075.06,59.88,-1625.42,-2015.19,-3640.61
6951,298.99,674.76,834.83,93.25,53.1,-31.54,-441.91,-3699.85,213.11,601.93,-2240.86,62.59,-1403.34,-2178.27,-3581.61
7001,275.06,669.67,832.83,86.7,57.38,-28.05,-448.88,-3864.99,198.98,678.62,-2120.48,61.67,-1542.68,-2058.8,-3601.49
7051,301.19,657.62,833.88,96.8,42.66,-30.05,-466.43,-3739.4,206.31,636.55,-2204.46,60.03,-1460.87,-2144.43,-3605.3
7101,268.97,665.11,841.54,90.94,42.15,-21.34,-466.95,-3740.54,215.69,707.69,-2238.82,61.05,-1396.74,-2177.77,-3574.52
7151,285.74,646.58,839.86,89.31,44.6,-28.98,-458.32,-3750.24,200.83,703.58,-2258.7,60.99,-1427.02,-2197.72,-3624.73
7201,306.78,655.51,839.0,93.43,49.8,-33.33,-451.98,-3712.93,221.05,675.73,-2254.73,62.84,-1356.93,-2191.89,-3548.83
7251,285.57,650.25,818.41,83.99,49.06,-28.92,-457.84,-3691.75,209.77,719.59,-2311.78,61.93,-1361.87,-2249.84,-3611.72
7301,273.82,618.7,827.7,83.23,54.77,-24.68,-468.03,-3956.64,210.77,723.71,-2082.91,58.73,-1656.65,-2024.18,-3680.83
7351,291.59,669.5,836.02,88.6,45.33,-14.39,-472.99,-3817.11,200.0,654.66,-2152.5,60.57,-1518.78,-2091.93,-3610.71
7401,290.91,708.65,826.21,97.49,57.74,-26.51,-459.42,-3794.38,199.43,667.83,-2186.94,61.52,-1432.06,-2125.43,-3557.49
7451,305.41,718.29,817.75,105.74,55.62,-37.67,-453.93,-3642.89,203.89,622.02,-2306.77,61.88,-1305.78,-2244.89,-3550.67
7501,294.77,657.87,818.7,95.15,50.35,-33.52,-474.26,-3664.24,206.22,657.21,-2273.79,62.4,-1391.74,-2211.39,-3603.13
7551,286.89,644.23,816.27,91.25,51.42,-35.89,-450.69,-3664.32,204.62,644.36,-2282.91,62.99,-1411.87,-2219.91,-3631.78
7601,283.3,650.88,828.23,87.63,47.87,-21.53,-482.86,-3657.03,195.91,652.62,-2289.38,61.93,-1414.98,-2227.46,-3642.43
7651,262.14,687.7,823.89,98.89,44.07,-32.26,-448.98,-3767.66,200.89,663.63,-2226.33,62.01,-1467.69,-2164.32,-3632.01
7701,292.99,667.93,812.29,89.8,50.82,-32.42,-444.07,-3840.15,196.17,693.48,-2166.17,61.46,-1513.16,-2104.71,-3617.86
7751,275.26,653.5,820.57,85.08,43.43,-29.78,-450.81,-3693.52,217.63,711.14,-2323.93,62.94,-1367.51,-2260.98,-3628.49
7801,282.27,631.57,820.28,92.66,50.13,-24.03,-450.95,-3802.74,219.51,689.91,-2202.56,62.16,-1491.38,-2140.4,-3631.78
7851,289.34,681.85,836.15,101.02,39.15,-30.24,-456.56,-3787.71,198.42,641.28,-2138.23,61.72,-1487.3,-2076.51,-3563.81
7901,286.5,659.03,843.62,95.74,49.17,-37.13,-450.09,-3775.49,203.62,668.63,-2185.68,61.11,-1456.4,-2124.56,-3580.97
7951,277.35,656.71,831.24,87.09,45.02,-32.83,-449.49,-3760.96,187.49,670.64,-2211.06,63.31,-1487.73,-2147.75,-3635.48
8001,282.64,658.06,807.9,89.75,42.85,-29.41,-457.35,-3723.62,200.65,689.77,-2250.81,62.81,-1438.75,-2188.0,-3626.75
8051,287.31,630.06,805.78,89.7,49.86,-18.63,-463.2,-3702.22,201.3,694.31,-2283.48,60.77,-1425.73,-2222.71,-3648.44
8101,279.67,646.14,824.73,90.44,46.66,-22.67,-449.34,-3762.94,210.24,671.93,-2204.52,62.17,-1465.15,-2142.35,-3607.5
8151,272.82,671.22,817.75,90.69,47.83,-38.89,-453.93,-3701.2,204.36,680.42,-2253.53,62.29,-1408.92,-2191.24,-3600.16
8201,313.42,702.04,819.91,94.25,41.04,-34.53,-454.4,-3818.04,184.53,655.81,-2180.24,60.62,-1495.97,-2119.62,-3615.59
8251,299.56,692.08,832.55,89.78,47.89,-29.68,-443.15,-3792.61,200.03,647.07,-2189.44,62.05,-1456.47,-2127.39,-3583.86
8301,272.74,646.38,845.86,97.71,58.52,-26.13,-453.1,-3847.16,207.3,657.63,-2117.74,61.94,-1540.25,-2055.81,-3596.06
8351,299.51,663.6,828.29,91.42,42.24,-25.55,-461.93,-3781.14,206.05,629.68,-2149.39,61.37,-1507.83,-2088.01,-3595.84
8401,272.06,650.21,828.84,93.45,50.14,-22.87,-476.51,-3811.93,191.86,681.29,-2155.73,59.0,-1543.46,-2096.73,-3640.19
8451,279.37,644.07,824.83,83.58,39.15,-27.44,-448.92,-3778.06,218.9,674.87,-2214.73,60.23,-1489.63,-2154.5,-3644.13
8501,260.94,680.23,848.56,79.94,35.75,-24.14,-458.43,-3851.72,203.59,656.83,-2104.37,61.38,-1568.44,-2042.98,-3611.43
8551,284.09,677.55,825.38,88.66,37.71,-24.96,-461.96,-3874.11,196.91,704.99,-2153.62,61.59,-1545.74,-2092.03,-3637.77
8601,295.9,674.08,808.03,77.59,55.04,-27.6,-453.78,-3806.63,206.56,694.5,-2158.3,60.51,-1476.3,-2097.8,-3574.1
8651,292.32,660.49,822.89,91.19,48.87,-31.77,-439.95,-3773.53,203.79,664.82,-2195.61,61.36,-1460.88,-2134.25,-3595.14
8701,271.29,642.6,824.9,85.73,51.45,-29.59,-460.54,-3794.9,211.32,663.55,-2179.85,61.22,-1534.19,-2118.63,-3652.82
8751,280.58,656.98,822.27,92.38,51.37,-24.84,-462.03,-3713.76,209.8,692.72,-2270.41,61.69,-1394.55,-2208.72,-3603.27
8801,290.73,673.24,834.22,90.66,50.51,-36.22,-463.34,-3802.42,201.36,633.28,-2123.02,61.17,-1527.98,-2061.86,-3589.84
8851,294.3,679.39,832.77,97.23,59.95,-28.36,-440.09,-3803.49,214.28,720.75,-2229.46,61.52,-1373.27,-2167.93,-3541.21
8901,289.08,661.24,834.23,89.42,48.91,-33.92,-465.36,-3795.93,191.09,652.67,-2162.21,60.51,-1528.58,-2101.7,-3630.27
8951,314.1,677.96,823.33,90.23,63.93,-29.46,-452.16,-3858.81,196.05,689.26,-2136.52,61.5,-1485.57,-2075.02,-3560.6
9001,256.11,650.72,832.92,84.39,52.25,-35.21,-475.79,-3735.89,200.88,643.18,-2195.12,61.49,-1526.45,-2133.63,-3660.08
9051,286.7,668.71,839.1,86.85,48.1,-27.72,-460.79,-3747.49,199.21,585.1,-2148.55,61.62,-1522.21,-2086.93,-3609.14
9101,295.0,667.42,820.62,98.6,40.04,-32.88,-442.36,-3846.33,197.56,682.16,-2153.24,60.9,-1520.16,-2092.34,-3612.5
9151,277.03,677.8,816.93,89.8,42.83,-38.57,-444.14,-3680.82,190.9,613.43,-2233.58,62.55,-1454.81,-2171.03,-3625.84
9201,300.52,699.87,827.98,92.0,48.28,-24.97,-447.04,-3662.93,192.2,597.56,-2264.19,63.41,-1376.54,-2200.78,-3577.32
9251,309.78,691.82,837.42,98.5,48.51,-30.73,-445.05,-3702.35,194.64,606.46,-2208.47,63.0,-1391.01,-2145.47,-3536.48
9301,301.32,685.85,833.15,99.44,41.06,-27.85,-459.93,-3781.02,203.14,652.41,-2184.46,63.66,-1452.44,-2120.8,-3573.24
9351,271.91,691.22,833.46,92.34,42.46,-43.52,-455.08,-3678.76,206.79,600.74,-2223.14,63.07,-1438.44,-2160.07,-3598.51
9401,292.0,699.36,837.4,93.98,44.4,-39.73,-440.19,-3671.07,207.48,621.86,-2243.8,64.36,-1354.51,-2179.44,-3533.95
9451,277.38,671.99,821.14,86.59,50.66,-27.76,-442.45,-3771.09,201.53,664.93,-2176.51,62.84,-1467.07,-2113.67,-3580.73
9501,286.29,678.81,841.07,91.6,50.64,-28.35,-424.23,-4005.04,198.39,650.58,-2019.53,62.75,-1660.24,-1956.78,-3617.03
9551,297.73,660.17,813.33,94.97,56.23,-33.98,-465.98,-3828.47,201.02,676.22,-2148.67,63.65,-1528.77,-2085.03,-3613.8
9601,275.2,687.33,823.59,90.95,58.54,-29.28,-445.56,-3684.03,202.19,650.56,-2258.36,64.72,-1370.5,-2193.64,-3564.14
9651,288.03,634.21,831.14,79.18,42.32,-37.52,-472.21,-3808.39,199.29,613.02,-2095.37,61.85,-1630.93,-2033.52,-3664.44
9701,264.18,661.2,823.14,92.77,49.07,-38.71,-453.84,-3810.92,208.04,719.9,-2182.01,64.04,-1485.19,-2117.97,-3603.16
9751,285.34,646.53,827.05,85.14,44.27,-36.57,-448.48,-3803.03,212.91,692.28,-2207.13,63.15,-1494.55,-2143.98,-3638.53
9801,302.48,681.19,819.84,95.82,48.19,-37.05,-446.14,-3806.31,207.1,622.86,-2142.27,62.53,-1512.04,-2079.74,-3591.78
9851,312.26,667.54,816.67,94.63,43.1,-24.2,-451.73,-3891.12,205.25,665.2,-2104.02,62.27,-1562.41,-2041.75,-3604.16
9901,312.7,698.8,818.5,95.12,48.9,-32.8,-459.31,-3843.33,193.69,635.73,-2112.1,61.98,-1532.01,-2050.12,-3582.13
9951,294.77,650.39,825.08,84.44,47.67,-32.61,-446.16,-3871.8,209.92,651.03,-2107.09,61.02,-1587.27,-2046.07,-3633.34
10001,281.75,690.81,826.55,97.29,44.45,-19.01,-458.04,-3807.96,205.31,669.6,-2155.49,63.25,-1469.24,-2092.24,-3561.48
10051,301.95,667.19,796.78,89.22,49.93,-28.04,-424.03,-3969.47,202.39,682.03,-2040.49,63.19,-1632.06,-1977.3,-3609.36
10101,274.69,642.78,817.49,87.14,41.3,-35.15,-432.92,-4001.24,216.75,765.15,-2068.67,63.94,-1624.01,-2004.74,-3628.75
10151,274.85,626.75,834.13,86.74,45.93,-31.56,-440.12,-3965.64,206.31,665.29,-2020.48,63.09,-1697.31,-1957.39,-3654.7
10201,283.65,667.2,817.92,81.43,44.63,-40.96,-435.82,-3893.8,206.17,654.54,-2098.57,63.12,-1615.03,-2035.46,-3650.49
10251,284.97,667.77,816.49,88.12,53.09,-33.5,-458.98,-3916.5,199.05,660.14,-2067.27,61.16,-1639.36,-2006.11,-3645.47
10301,313.64,630.43,832.61,97.33,44.95,-33.64,-451.68,-3800.78,206.59,619.5,-2140.24,62.2,-1541.06,-2078.05,-3619.11
10351,306.0,664.21,823.34,99.17,54.72,-31.29,-429.69,-3956.19,214.55,672.19,-2052.56,62.42,-1582.99,-1990.14,-3573.14
10401,298.67,680.33,828.18,92.9,61.56,-20.02,-456.08,-3951.18,195.38,648.66,-2029.93,61.09,-1621.6,-1968.84,-3590.44
10451,295.06,698.56,833.98,99.7,41.54,-38.73,-455.98,-3855.44,193.8,669.84,-2109.01,62.26,-1517.66,-2046.75,-3564.41
10501,273.97,685.24,814.5,87.96,48.18,-33.13,-448.44,-3943.09,206.17,706.37,-2058.87,61.32,-1602.28,-1997.55,-3599.83
10551,280.43,628.42,813.39,87.35,52.48,-37.7,-449.85,-3788.41,215.02,709.0,-2203.54,62.14,-1489.85,-2141.4,-3631.26
10601,293.56,660.38,821.56,87.24,45.42,-41.7,-451.81,-3732.34,209.04,646.53,-2189.95,61.77,-1462.11,-2128.18,-3590.29
10651,320.23,670.48,814.49,100.6,55.83,-24.17,-457.34,-3540.2,196.73,629.28,-2389.86,63.5,-1234.07,-2326.36,-3560.43
10701,291.09,655.56,834.08,91.05,49.29,-41.89,-437.7,-3813.84,207.35,667.93,-2162.42,63.15,-1497.09,-2099.27,-3596.36
10751,291.88,663.57,812.34,82.59,35.78,-30.76,-438.05,-3765.46,206.45,669.24,-2215.96,62.34,-1472.41,-2153.61,-3626.02
10801,286.46,683.29,812.73,95.82,45.7,-34.01,-435.54,-3783.34,198.54,641.17,-2180.55,61.72,-1489.17,-2118.83,-3608.0
10851,287.27,664.86,831.91,87.78,46.12,-29.37,-454.42,-3833.75,208.62,687.22,-2169.02,62.09,-1503.76,-2106.94,-3610.7
10901,321.29,681.4,819.37,94.03,51.09,-33.8,-435.11,-3831.75,203.88,629.14,-2141.83,62.76,-1500.45,-2079.07,-3579.52
10951,287.34,623.85,826.48,86.5,52.66,-31.11,-444.76,-3939.91,202.87,716.95,-2074.13,61.08,-1619.14,-2013.04,-3632.18
11001,287.35,684.53,831.62,96.12,50.67,-34.18,-448.52,-3956.87,203.99,675.43,-2040.69,60.28,-1609.88,-1980.41,-3590.29
11051,305.28,652.36,818.36,96.89,40.27,-31.84,-429.65,-3964.84,203.7,732.19,-2063.81,63.22,-1577.28,-2000.6,-3577.88
11101,258.67,675.84,829.97,95.05,47.43,-36.31,-468.27,-3708.57,217.78,702.03,-2258.51,63.98,-1386.38,-2194.53,-3580.91
11151,254.33,688.22,846.39,88.77,52.55,-44.41,-452.57,-3757.16,201.12,642.97,-2194.15,63.3,-1479.78,-2130.85,-3610.63
11201,262.66,677.63,810.77,84.31,45.52,-28.45,-449.21,-3954.35,196.57,685.0,-2044.77,61.4,-1669.54,-1983.37,-3652.91
11251,303.49,637.5,828.36,88.23,39.96,-43.6,-459.72,-3976.76,191.24,724.61,-2050.39,62.59,-1666.68,-1987.8,-3654.48
11301,300.55,650.16,850.89,89.81,48.86,-28.1,-453.87,-3769.44,216.47,707.54,-2227.31,62.23,-1387.14,-2165.08,-3552.22
11351,259.41,661.54,828.31,97.15,55.75,-33.11,-475.27,-3894.48,202.45,665.74,-2057.37,60.13,-1632.51,-1997.24,-3629.75
11401,301.15,666.82,841.47,90.36,41.64,-27.38,-450.11,-3679.03,210.83,687.45,-2329.52,61.78,-1316.79,-2267.75,-3584.54
11451,275.93,652.58,821.67,84.26,39.05,-32.85,-448.39,-3858.62,209.45,711.86,-2143.09,62.28,-1545.06,-2080.81,-3625.87
11501,293.84,667.63,802.31,94.82,35.92,-25.7,-439.42,-3827.54,203.26,632.37,-2105.21,63.49,-1562.5,-2041.72,-3604.22
11551,259.57,671.34,812.17,85.16,50.92,-45.5,-438.79,-3787.06,209.12,578.66,-2135.25,63.95,-1604.4,-2071.3,-3675.71
11601,303.66,667.79,817.18,96.85,41.21,-44.36,-446.66,-3679.77,204.59,646.2,-2271.76,65.15,-1393.3,-2206.6,-3599.91
11651,327.1,672.34,827.46,95.86,50.58,-36.27,-441.85,-3694.55,197.98,639.48,-2260.38,65.37,-1361.87,-2195.01,-3556.88
11701,283.07,652.36,814.81,91.43,52.05,-34.84,-441.3,-3760.96,204.45,725.75,-2244.26,65.01,-1413.17,-2179.25,-3592.42
11751,304.43,668.9,824.5,93.66,45.07,-37.86,-441.13,-3702.72,208.42,674.23,-2269.13,63.45,-1362.48,-2205.68,-3568.16
11801,289.22,677.58,810.25,96.17,48.01,-32.34,-453.65,-3708.51,216.95,661.01,-2220.89,62.09,-1395.3,-2158.8,-3554.1
11851,275.32,691.38,821.36,89.05,44.34,-29.68,-448.86,-3770.06,220.44,611.68,-2141.39,60.83,-1495.05,-2080.56,-3575.61
11901,278.35,701.77,810.59,96.44,55.03,-20.66,-444.38,-3767.24,222.67,642.4,-2186.57,63.94,-1425.04,-2122.63,-3547.67
11951,277.62,671.72,801.07,91.94,45.43,-25.94,-459.33,-3679.83,209.27,655.86,-2260.81,61.97,-1412.2,-2198.84,-3611.04
12001,267.44,653.99,807.2,89.52,46.62,-37.07,-444.95,-3703.0,218.69,680.09,-2269.65,62.56,-1421.47,-2207.09,-3628.56

Delta Energy Terms
