GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
5651,317.69,731.36,848.64,118.25,52.97,-22.3,-508.46,-3563.48,234.97,1153.2,-2970.97,66.61,-637.16,-2904.36,-3541.52
5701,290.13,720.31,858.26,106.51,50.61,-22.19,-517.9,-3535.89,226.41,1086.93,-2953.58,66.35,-736.83,-2887.24,-3624.07
5751,312.73,698.41,853.25,104.71,46.84,-21.22,-495.51,-3646.98,236.66,1136.96,-2885.13,67.26,-774.15,-2817.87,-3592.02
5801,316.89,723.02,866.97,109.19,57.22,-18.12,-501.37,-3653.84,227.34,1092.26,-2844.21,67.59,-780.44,-2776.61,-3557.05
5851,314.98,747.79,846.29,109.61,56.77,-19.68,-509.44,-3628.91,210.32,1065.57,-2872.5,66.63,-806.69,-2805.87,-3612.56
5901,317.47,720.98,864.11,108.98,48.13,-30.59,-512.1,-3637.49,208.3,1067.89,-2824.27,69.29,-844.32,-2754.98,-3599.3
5951,320.7,747.14,856.66,112.43,54.76,-12.24,-515.28,-3608.14,221.35,1082.23,-2889.45,67.84,-740.4,-2821.61,-3562.01
6001,315.8,729.88,861.25,111.02,50.11,-32.84,-503.67,-3817.21,220.48,1064.59,-2684.6,66.9,-1000.59,-2617.7,-3618.29
6051,305.27,743.96,835.68,105.2,58.8,-28.01,-504.89,-3564.43,219.48,1075.94,-2939.09,66.54,-752.98,-2872.55,-3625.53
6101,314.99,747.61,835.68,106.93,54.04,-20.05,-500.09,-3486.52,219.8,1107.77,-3056.67,68.19,-619.85,-2988.47,-3608.32
6151,288.75,714.77,825.32,102.12,41.7,-21.89,-517.26,-3519.05,230.26,1111.98,-2990.66,66.4,-743.3,-2924.26,-3667.56
6201,321.98,767.72,856.83,107.02,53.84,-27.4,-511.23,-3570.6,212.06,1082.96,-2919.7,66.76,-706.83,-2852.93,-3559.77
6251,277.75,749.96,832.01,106.12,40.96,-23.21,-506.17,-3620.84,218.91,1134.49,-2910.92,67.44,-790.01,-2843.48,-3633.49
6301,328.64,759.32,834.05,111.3,43.59,-20.61,-514.41,-3525.0,214.22,1087.29,-2982.76,66.25,-681.61,-2916.51,-3598.12
6351,303.72,713.37,824.49,106.57,48.12,-25.33,-499.17,-3605.22,220.34,1179.12,-2951.72,67.93,-733.99,-2883.79,-3617.78
6401,320.58,727.45,835.34,110.92,48.74,-21.45,-506.78,-3605.21,220.29,1119.32,-2937.34,67.81,-750.81,-2869.53,-3620.33
6451,304.17,746.43,840.07,107.08,54.74,-23.8,-506.73,-3581.1,218.3,1078.38,-2907.75,66.39,-762.44,-2841.36,-3603.8
6501,292.65,732.43,844.0,105.32,55.44,-26.57,-506.22,-3711.07,214.58,1126.64,-2827.34,67.51,-872.79,-2759.83,-3632.62
6551,304.78,727.29,848.56,102.36,53.58,-5.89,-518.71,-3604.13,235.85,1164.63,-2931.41,67.14,-691.69,-2864.27,-3555.95
6601,290.79,723.65,844.87,103.04,59.33,-15.27,-518.99,-3494.77,227.29,1119.57,-3013.11,65.97,-660.48,-2947.14,-3607.62
6651,283.54,723.5,847.36,109.96,54.71,-19.42,-502.68,-3629.69,226.22,1165.2,-2933.54,67.32,-741.29,-2866.22,-3607.51
6701,278.36,727.8,850.05,111.48,43.92,-16.77,-527.55,-3350.22,225.22,1072.48,-3110.45,68.46,-585.24,-3041.99,-3627.23
6751,311.99,767.22,841.1,113.67,46.03,-17.18,-521.27,-3431.86,223.98,1117.18,-3071.61,67.5,-549.16,-3004.11,-3553.26
6801,285.75,756.71,833.2,107.56,47.36,-20.64,-504.31,-3541.63,226.22,1129.21,-2980.1,68.11,-680.58,-2911.99,-3592.56
6851,288.67,712.29,832.76,99.82,48.65,-21.12,-502.52,-3636.29,233.07,1139.57,-2898.33,69.08,-805.1,-2829.25,-3634.35
6901,278.81,734.77,855.4,99.76,51.92,-26.77,-512.53,-3676.36,226.37,1088.66,-2825.23,67.11,-879.97,-2758.12,-3638.09
6951,291.33,743.24,855.84,112.53,45.85,-18.0,-516.98,-3549.14,214.3,1096.11,-2929.2,68.87,-724.93,-2860.33,-3585.26
7001,310.24,762.09,847.25,115.34,47.23,-13.77,-490.63,-3541.1,215.02,1104.25,-2989.53,68.82,-644.08,-2920.71,-3564.79
7051,322.99,719.16,850.28,108.82,44.47,-28.51,-472.97,-3584.07,217.09,1091.95,-2923.76,68.78,-730.78,-2854.98,-3585.76
7101,297.55,739.89,840.56,99.68,49.93,-23.78,-488.2,-3574.73,215.47,1124.91,-2948.7,69.43,-718.72,-2879.28,-3597.99
7151,313.78,763.53,848.36,111.71,46.06,-19.47,-505.64,-3504.0,210.25,1129.7,-3020.97,68.49,-605.73,-2952.48,-3558.22
7201,293.07,729.41,837.09,106.81,42.07,-22.34,-511.19,-3503.46,231.14,1139.63,-3035.58,67.92,-657.79,-2967.66,-3625.45
7251,302.1,748.87,848.11,105.29,59.56,-22.67,-511.88,-3366.3,208.03,1075.44,-3102.09,68.09,-553.44,-3034.0,-3587.44
7301,296.87,764.32,844.14,105.05,48.46,-21.02,-523.66,-3444.83,213.31,1036.34,-3031.31,68.48,-681.01,-2962.83,-3643.84
7351,309.57,737.19,825.5,104.89,45.37,-19.83,-504.67,-3509.2,204.82,1100.71,-2999.38,68.02,-705.65,-2931.36,-3637.01
7401,303.22,678.61,840.88,106.29,61.45,-18.36,-504.69,-3514.64,218.3,1130.74,-3000.46,68.44,-698.2,-2932.02,-3630.23
7451,295.4,710.72,841.02,111.0,46.64,-12.82,-503.87,-3508.89,219.63,1116.97,-3021.98,68.82,-684.19,-2953.16,-3637.35
7501,299.8,694.44,858.72,105.62,52.84,-15.27,-497.17,-3260.81,224.21,1128.11,-3253.36,69.5,-409.51,-3183.86,-3593.37
7551,328.27,727.07,846.28,110.16,43.43,-17.99,-522.19,-3444.34,220.87,1049.31,-3026.65,67.74,-659.11,-2958.91,-3618.02
7601,313.72,709.56,847.65,105.17,48.32,-20.76,-497.8,-3566.71,216.96,1098.01,-2940.12,67.71,-745.88,-2872.41,-3618.29
7651,291.39,730.61,830.01,108.71,52.88,-16.67,-513.73,-3696.31,204.45,1082.11,-2788.39,66.63,-926.55,-2721.76,-3648.32
7701,324.97,695.55,863.6,106.46,54.56,-14.28,-524.49,-3386.9,222.68,1061.56,-3070.14,67.11,-596.3,-3003.04,-3599.34
7751,326.74,740.6,836.28,111.57,42.12,-26.68,-513.39,-3569.24,212.91,1069.32,-2922.75,67.72,-769.77,-2855.02,-3624.79
7801,290.17,701.67,860.0,99.64,47.19,-17.65,-496.67,-3715.88,214.99,1131.05,-2843.99,66.54,-885.49,-2777.45,-3662.93
7851,299.7,692.48,825.32,101.47,46.93,-15.51,-494.83,-3602.65,217.71,1158.91,-2963.41,67.33,-770.46,-2896.08,-3666.54
7901,295.93,694.51,864.32,100.62,46.78,-19.57,-521.35,-3531.81,218.48,1103.06,-2971.7,66.73,-749.03,-2904.97,-3654.01
7951,309.0,742.16,850.71,99.63,52.63,-23.81,-523.76,-3449.99,204.35,1055.62,-3025.25,67.84,-683.48,-2957.41,-3640.89
8001,306.31,736.65,863.5,110.09,52.8,-20.81,-519.84,-3583.34,216.79,1121.21,-2934.44,66.63,-716.64,-2867.81,-3584.45
8051,298.43,773.82,853.59,103.4,54.15,-21.72,-523.64,-3569.74,209.18,1020.72,-2864.83,67.09,-801.81,-2797.74,-3599.55
8101,328.53,705.89,842.96,109.47,47.74,-18.41,-499.09,-3704.19,207.62,1115.13,-2809.99,68.73,-864.37,-2741.26,-3605.63
8151,314.15,731.08,855.4,103.46,51.99,-11.63,-498.97,-3669.52,207.33,1101.1,-2855.81,70.76,-815.62,-2785.05,-3600.66
8201,312.72,741.9,859.57,116.77,54.55,-16.56,-501.05,-3746.65,225.44,1149.8,-2815.57,69.01,-803.51,-2746.56,-3550.07
8251,314.42,702.3,843.67,110.71,53.01,-21.19,-508.91,-3559.15,232.95,1111.03,-2944.7,68.83,-721.15,-2875.87,-3597.02
8301,298.81,745.56,848.98,105.95,45.83,-22.5,-492.6,-3680.25,212.71,1147.29,-2875.89,67.26,-790.23,-2808.63,-3598.86
8351,283.73,689.44,852.82,98.59,51.71,-23.17,-492.14,-3633.87,224.2,1101.77,-2868.13,68.85,-846.93,-2799.28,-3646.22
8401,301.99,723.34,845.56,112.39,51.95,-21.76,-494.27,-3717.54,225.74,1106.78,-2826.52,67.12,-865.81,-2759.4,-3625.22
8451,278.71,821.97,836.32,114.24,49.27,-10.69,-484.08,-3522.12,218.01,1033.3,-2946.39,69.3,-665.06,-2877.09,-3542.15
8501,291.5,758.31,853.51,111.44,46.38,-23.42,-523.16,-3672.75,217.98,1161.08,-2864.19,68.61,-779.14,-2795.57,-3574.71
8551,319.82,664.57,852.0,101.96,50.55,-18.35,-538.24,-3569.4,222.47,1159.01,-2960.94,67.23,-755.61,-2893.71,-3649.32
8601,313.65,719.36,855.79,104.95,53.56,-25.01,-505.15,-3562.22,232.14,1142.27,-2973.09,68.74,-670.67,-2904.35,-3575.02
8651,308.03,726.94,847.34,105.48,48.49,-14.54,-487.32,-3600.11,211.36,1064.95,-2914.48,69.13,-789.37,-2845.35,-3634.72
8701,298.68,761.75,845.38,109.72,51.65,-20.17,-494.46,-3668.77,221.69,1084.1,-2828.85,67.45,-810.42,-2761.4,-3571.82
8751,331.32,720.34,830.89,106.32,45.39,-9.62,-512.08,-3541.82,211.78,1117.47,-2979.92,67.97,-700.0,-2911.95,-3611.95
8801,312.98,699.87,831.98,108.2,52.82,-17.03,-522.76,-3459.74,225.43,1085.13,-3029.82,67.47,-683.12,-2962.35,-3645.47
8851,309.94,720.8,847.63,108.54,46.0,-12.53,-501.08,-3509.73,232.87,1076.67,-2961.22,68.68,-680.89,-2892.54,-3573.43
8901,285.43,723.9,827.61,105.79,52.77,-22.31,-512.51,-3523.84,216.63,1148.97,-3011.15,67.76,-697.57,-2943.39,-3640.96
8951,287.62,695.92,840.23,103.05,53.03,-20.94,-504.51,-3581.93,231.42,1194.96,-2987.09,66.67,-701.14,-2920.42,-3621.57
9001,306.85,745.6,833.54,99.23,53.48,-20.12,-502.88,-3504.12,224.6,1064.58,-2977.41,66.59,-699.23,-2910.82,-3610.05
9051,321.35,732.73,833.83,115.36,53.01,-23.36,-506.3,-3530.24,232.18,1149.75,-2996.66,68.1,-621.68,-2928.56,-3550.24
9101,305.41,732.66,857.04,103.17,53.66,-20.17,-510.01,-3535.34,220.33,1072.48,-2940.8,67.88,-720.77,-2872.92,-3593.69
9151,320.24,737.23,850.24,111.08,43.73,-11.02,-511.55,-3522.74,231.05,1097.08,-2972.88,67.61,-654.66,-2905.27,-3559.93
9201,315.1,707.52,843.32,106.8,58.98,-27.23,-495.4,-3418.04,216.22,1090.83,-3084.65,68.91,-601.89,-3015.73,-3617.62
9251,312.61,749.61,853.99,111.97,46.82,-21.89,-514.59,-3667.81,216.7,1154.4,-2895.9,67.87,-758.19,-2828.04,-3586.23
9301,310.15,733.22,840.58,105.02,51.36,-18.99,-469.56,-3654.43,215.15,1158.27,-2937.29,69.0,-729.24,-2868.28,-3597.52
9351,294.94,755.3,825.93,106.63,49.95,-17.37,-518.77,-3568.05,226.23,1110.27,-2957.64,67.75,-734.93,-2889.89,-3624.82
9401,323.56,710.57,848.75,108.41,51.66,-13.57,-525.77,-3504.72,211.94,1124.92,-3035.84,67.04,-664.25,-2968.8,-3633.05
9451,320.94,752.43,860.96,103.89,51.53,-25.04,-516.25,-3568.01,212.12,1096.1,-2950.02,66.25,-711.32,-2883.77,-3595.09
9501,288.97,746.58,850.32,108.88,47.64,-19.59,-469.85,-3500.58,222.51,1102.41,-3056.4,68.67,-622.72,-2987.72,-3610.45
9551,327.08,738.79,830.18,111.19,55.39,-27.76,-511.83,-3524.32,215.28,1113.55,-2998.94,68.04,-672.45,-2930.9,-3603.36
9601,276.28,728.52,852.45,101.7,44.45,-21.24,-495.32,-3574.6,225.44,1129.33,-2955.36,68.04,-733.01,-2887.32,-3620.33
9651,273.56,732.86,849.73,105.84,51.39,-24.11,-492.93,-3550.79,223.93,1163.61,-3017.82,68.97,-666.93,-2948.86,-3615.78
9701,308.47,714.06,852.61,102.33,52.17,-20.82,-496.98,-3688.19,225.51,1137.37,-2866.83,67.03,-813.47,-2799.8,-3613.27
9751,304.71,729.73,864.22,115.45,53.41,-21.53,-509.25,-3551.44,215.61,1152.34,-2984.83,68.14,-646.75,-2916.69,-3563.44
9801,293.52,736.63,842.45,103.22,45.44,-23.97,-503.35,-3479.33,223.72,1112.49,-3028.74,67.95,-649.2,-2960.79,-3609.99
9851,285.72,722.54,870.29,102.73,60.33,-28.99,-487.85,-3529.65,216.66,1111.86,-2988.86,68.41,-676.37,-2920.45,-3596.82
9901,299.98,755.85,839.74,101.17,52.13,-23.14,-508.01,-3413.57,231.35,1146.86,-3131.11,68.79,-517.64,-3062.32,-3579.95
9951,324.86,748.02,839.1,108.15,45.76,-27.21,-502.35,-3511.39,213.09,1093.1,-3011.5,67.83,-668.85,-2943.67,-3612.52
10001,283.22,765.34,856.01,105.82,43.16,-29.93,-508.37,-3639.22,223.67,1096.59,-2886.87,66.46,-803.7,-2820.41,-3624.12
10051,300.07,738.22,847.17,106.59,53.77,-17.65,-481.76,-3699.57,231.63,1095.66,-2848.37,66.62,-825.87,-2781.74,-3607.61
10101,279.58,783.31,842.48,101.5,48.31,-16.52,-528.21,-3587.16,213.18,1123.86,-2949.32,65.77,-739.68,-2883.54,-3623.22
10151,312.04,751.83,831.41,105.0,46.65,-21.81,-510.78,-3811.89,213.28,1127.63,-2743.02,65.76,-956.63,-2677.26,-3633.88
10201,290.36,748.59,836.51,101.31,48.05,-16.17,-499.93,-3636.95,226.72,1136.32,-2914.75,67.38,-765.18,-2847.37,-3612.56
10251,305.72,733.36,820.59,106.08,48.09,-24.72,-523.63,-3648.47,218.98,1176.81,-2918.32,66.23,-787.19,-2852.09,-3639.28
10301,310.36,709.27,835.24,103.43,49.07,-17.49,-497.96,-3670.38,218.89,1155.35,-2896.91,66.62,-804.23,-2830.29,-3634.52
10351,320.9,742.68,836.74,103.86,46.04,-25.67,-502.06,-3634.82,214.45,1089.24,-2889.46,66.22,-808.64,-2823.24,-3631.88
10401,306.2,731.82,843.42,106.78,47.94,-21.44,-518.75,-3534.79,219.01,1090.22,-2960.29,67.52,-729.59,-2892.77,-3622.36
10451,293.84,712.48,838.31,103.01,43.97,-24.8,-506.56,-3553.28,218.32,1161.46,-2997.84,67.85,-713.25,-2930.0,-3643.25
10501,327.43,751.01,854.29,106.91,62.26,-10.88,-517.29,-3569.69,198.46,1047.68,-2914.83,66.57,-749.82,-2848.26,-3598.08
10551,283.98,709.79,837.19,101.71,52.02,-22.15,-505.83,-3649.49,228.2,1164.1,-2916.58,66.5,-800.48,-2850.08,-3650.56
10601,304.78,715.12,864.98,104.99,54.92,-20.01,-530.59,-3553.74,221.91,1116.22,-2984.84,67.12,-721.42,-2917.72,-3639.14
10651,284.06,731.51,844.49,108.77,48.32,-20.52,-503.49,-3575.76,236.45,1088.55,-2929.66,68.57,-757.63,-2861.09,-3618.72
10701,308.13,713.12,833.41,107.5,47.49,-23.47,-504.06,-3620.56,212.09,1151.48,-2946.39,68.17,-774.87,-2878.22,-3653.09
10751,313.69,726.61,833.07,102.78,54.56,-22.07,-513.61,-3529.65,218.32,1108.89,-2975.12,68.86,-707.4,-2906.26,-3613.66
10801,308.53,726.23,873.1,103.08,51.53,-23.82,-499.08,-3545.45,220.85,1099.17,-2975.4,69.01,-685.87,-2906.39,-3592.25
10851,324.68,752.46,848.8,110.24,46.48,-18.59,-498.09,-3610.11,213.42,1092.96,-2923.2,69.49,-737.75,-2853.71,-3591.45
10901,303.0,739.09,878.75,101.18,64.09,-18.67,-509.46,-3415.26,211.28,1090.64,-3080.2,68.64,-555.36,-3011.56,-3566.91
10951,300.73,703.45,844.08,108.47,47.62,-15.62,-520.0,-3553.07,224.49,1099.21,-2952.81,67.29,-760.65,-2885.52,-3646.16
11001,305.76,729.4,852.98,103.76,53.3,-13.49,-486.09,-3452.04,230.36,1105.8,-3069.54,68.24,-570.26,-3001.31,-3571.56
11051,297.6,780.28,846.36,115.33,50.2,-13.93,-514.26,-3449.55,216.18,1057.08,-3020.35,67.8,-614.72,-2952.55,-3567.27
11101,302.08,737.8,820.16,100.91,54.36,-15.54,-494.16,-3548.99,224.9,1121.19,-2968.2,68.43,-697.29,-2899.78,-3597.07
11151,294.43,714.81,833.17,101.92,59.38,-20.58,-508.77,-3391.06,237.51,1121.62,-3121.34,66.99,-557.56,-3054.35,-3611.91
11201,296.14,759.81,852.45,113.67,42.19,-15.57,-531.49,-3576.39,222.09,1105.84,-2950.72,67.03,-731.27,-2883.68,-3614.95
11251,309.1,747.83,836.19,101.2,55.61,-9.24,-523.82,-3329.88,204.63,1033.59,-3100.54,67.2,-574.8,-3033.33,-3608.13
11301,297.65,759.06,846.38,99.93,52.79,-13.82,-518.2,-3530.89,211.9,1058.66,-2947.48,66.79,-736.53,-2880.69,-3617.22
11351,282.4,703.66,853.0,101.68,52.59,-19.45,-507.16,-3586.67,220.22,1076.9,-2900.38,67.93,-822.83,-2832.45,-3655.28
11401,321.57,720.17,844.32,105.83,59.28,-20.69,-495.01,-3455.65,223.31,1068.99,-3028.28,67.9,-627.88,-2960.39,-3588.27
11451,295.0,743.76,837.09,111.29,44.76,-17.73,-510.46,-3604.89,211.5,1069.2,-2874.89,67.66,-820.48,-2807.24,-3627.71
11501,284.41,718.75,846.59,98.31,40.08,-20.55,-489.68,-3414.21,217.25,1073.15,-3060.83,70.07,-645.92,-2990.76,-3636.69
11551,280.59,705.06,849.64,112.57,52.41,-17.91,-510.36,-3560.47,234.34,1078.3,-2926.06,67.58,-775.81,-2858.48,-3634.29
11601,306.86,722.04,842.87,102.01,51.86,-22.57,-496.77,-3410.99,214.82,1116.78,-3110.88,68.15,-573.09,-3042.73,-3615.82
11651,321.27,756.65,842.14,108.68,49.62,-9.71,-500.69,-3458.1,209.1,1035.85,-3018.62,67.91,-645.19,-2950.71,-3595.91
11701,294.2,749.45,835.59,113.59,45.72,-22.98,-520.47,-3505.89,225.22,1090.27,-2997.74,67.63,-695.3,-2930.12,-3625.41
11751,264.75,673.17,846.43,99.07,51.97,-6.97,-493.5,-3660.77,230.33,1153.77,-2889.54,67.88,-841.75,-2821.66,-3663.4
11801,321.64,723.74,847.16,108.26,55.58,-12.02,-513.08,-3539.11,211.59,1106.82,-2954.05,67.27,-689.41,-2886.78,-3576.19
11851,309.27,731.05,849.77,102.58,52.25,-21.52,-501.4,-3583.31,205.39,1107.11,-2941.38,68.56,-748.81,-2872.81,-3621.62
11901,298.76,733.45,868.4,101.87,53.48,-20.91,-500.95,-3665.59,229.76,1087.42,-2850.94,66.99,-814.31,-2783.95,-3598.26
11951,303.01,721.39,835.76,104.57,55.3,-23.67,-507.63,-3604.83,219.39,1089.45,-2899.18,67.66,-807.26,-2831.52,-3638.78
12001,304.01,770.0,849.81,112.96,49.13,-22.84,-498.59,-3421.87,212.34,1116.09,-3095.02,69.01,-528.95,-3026.01,-3554.96

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,308.93,638.6,821.74,89.39,52.28,-19.74,-467.55,-3806.61,200.5,663.5,-2166.96,63.24,-1518.97,-2103.71,-3622.68
51,269.11,620.71,801.31,89.06,44.43,-26.36,-468.28,-3818.22,222.97,728.79,-2196.47,60.6,-1536.48,-2135.87,-3672.35
101,280.04,638.86,824.33,92.31,39.28,-26.65,-468.79,-3798.77,213.42,690.51,-2191.9,62.21,-1515.45,-2129.69,-3645.14
151,255.4,662.88,827.22,91.18,49.2,-30.74,-454.76,-3749.42,205.87,685.49,-2244.36,61.77,-1457.67,-2182.59,-3640.26
201,290.09,604.66,811.17,84.6,47.47,-31.63,-452.42,-3903.65,225.71,717.94,-2117.81,60.79,-1606.06,-2057.02,-3663.08
251,301.88,659.32,837.23,90.24,57.74,-28.9,-480.44,-3780.77,212.41,635.95,-2173.97,61.85,-1495.35,-2112.13,-3607.47
301,266.33,676.17,821.5,89.51,58.33,-32.25,-470.24,-3769.25,212.77,667.45,-2200.42,61.03,-1479.68,-2139.39,-3619.08
351,269.36,636.93,818.89,86.86,51.03,-28.89,-489.88,-3769.01,198.92,710.08,-2222.19,61.12,-1515.7,-2161.07,-3676.77
401,264.2,665.5,844.54,86.62,59.28,-32.05,-472.73,-3775.7,206.88,715.75,-2225.38,62.25,-1437.72,-2163.13,-3600.85
451,304.54,693.43,813.76,99.9,52.11,-24.45,-455.28,-3945.72,207.12,712.84,-2066.34,58.81,-1541.75,-2007.52,-3549.28
501,303.98,664.58,812.08,95.36,45.95,-28.52,-482.72,-3911.59,201.39,689.93,-2091.53,59.62,-1609.57,-2031.91,-3641.48
551,266.59,709.02,819.58,87.59,54.14,-20.29,-446.85,-3922.98,215.21,666.96,-2085.18,60.18,-1571.04,-2025.01,-3596.05
601,312.31,663.81,820.79,97.0,32.81,-18.7,-481.5,-3796.18,197.94,678.05,-2177.05,60.37,-1493.67,-2116.68,-3610.35
651,292.63,647.98,815.08,90.38,49.99,-30.24,-465.43,-3899.28,214.28,662.79,-2099.0,60.41,-1621.83,-2038.59,-3660.42
701,322.1,660.23,810.87,100.16,46.97,-37.26,-463.33,-3804.21,209.53,627.79,-2137.54,60.54,-1527.17,-2077.01,-3604.18
751,282.72,635.28,813.98,89.75,40.46,-18.14,-468.27,-3846.06,211.31,688.89,-2103.1,61.41,-1570.08,-2041.69,-3611.77
801,283.75,666.04,804.11,93.93,55.26,-20.04,-463.93,-3791.2,203.59,674.5,-2182.46,61.31,-1493.99,-2121.15,-3615.14
851,304.44,638.87,809.19,90.01,45.31,-32.76,-471.91,-3897.26,203.03,739.26,-2125.58,61.3,-1571.8,-2064.28,-3636.08
901,300.39,684.46,821.62,102.07,42.96,-17.63,-471.45,-3869.99,202.12,667.42,-2115.13,60.57,-1538.03,-2054.56,-3592.59
951,292.56,703.31,814.8,94.29,47.72,-26.96,-474.43,-4000.61,208.36,674.4,-1999.24,60.84,-1666.55,-1938.41,-3604.96
1001,281.68,675.53,817.22,88.39,51.5,-22.47,-467.82,-3931.71,204.15,667.44,-2057.27,59.1,-1636.1,-1998.17,-3634.27
1051,283.62,661.13,822.17,89.92,44.93,-25.07,-481.7,-3817.29,198.96,684.92,-2174.01,59.42,-1538.41,-2114.59,-3653.01
1101,292.51,660.12,810.85,100.08,44.3,-28.15,-459.58,-3848.67,198.89,668.71,-2149.74,60.33,-1560.93,-2089.42,-3650.35
1151,264.57,667.16,826.41,89.09,42.53,-32.35,-478.44,-3750.05,208.99,698.56,-2235.69,61.07,-1463.53,-2174.62,-3638.16
1201,293.9,675.62,822.44,93.4,53.65,-21.43,-451.19,-3783.37,205.86,617.66,-2173.74,60.38,-1493.47,-2113.36,-3606.83
1251,261.2,622.76,836.6,88.38,36.43,-19.57,-468.98,-3775.74,210.08,679.14,-2181.26,60.86,-1529.71,-2120.4,-3650.11
1301,302.99,669.27,808.55,94.95,47.45,-26.76,-469.76,-3760.03,201.21,691.11,-2223.33,61.4,-1441.03,-2161.94,-3602.97
1351,297.73,660.37,829.84,85.6,51.32,-34.36,-478.73,-3740.4,195.22,688.3,-2237.42,61.58,-1445.1,-2175.84,-3620.94
1401,299.56,683.43,801.24,89.35,51.19,-29.45,-463.25,-3873.96,206.33,714.31,-2117.72,60.61,-1521.24,-2057.11,-3578.34
1451,273.2,675.65,812.07,90.48,42.7,-24.28,-456.98,-3800.01,206.81,720.87,-2185.4,62.63,-1459.5,-2122.76,-3582.26
1501,304.72,653.11,823.17,92.79,51.89,-36.23,-470.43,-3734.75,193.17,692.13,-2241.87,60.66,-1430.44,-2181.21,-3611.65
1551,284.21,658.35,831.94,87.08,55.32,-28.36,-467.22,-3640.84,211.82,688.72,-2320.33,62.19,-1318.98,-2258.14,-3577.12
1601,282.62,666.16,818.65,92.8,58.17,-24.29,-477.93,-3919.51,205.16,706.07,-2091.57,60.85,-1592.11,-2030.72,-3622.83
1651,272.26,662.82,816.83,90.15,41.72,-21.84,-480.09,-3744.95,194.13,655.04,-2225.1,60.3,-1513.93,-2164.8,-3678.73
1701,296.31,674.85,801.27,90.21,43.97,-22.43,-481.78,-3718.9,216.97,717.91,-2279.11,59.64,-1381.62,-2219.46,-3601.08
1751,296.53,658.18,831.31,89.25,49.16,-22.24,-478.15,-3709.63,212.78,713.5,-2290.27,60.07,-1359.33,-2230.19,-3589.52
1801,265.77,666.44,837.17,91.1,44.41,-19.15,-478.79,-3813.09,219.65,715.83,-2211.38,60.18,-1470.66,-2151.2,-3621.86
1851,261.04,665.66,812.55,96.87,45.48,-30.43,-475.1,-3834.32,214.75,716.79,-2170.74,59.49,-1526.72,-2111.25,-3637.97
1901,287.9,659.15,808.93,94.56,46.49,-22.4,-464.95,-3729.58,203.66,692.22,-2256.04,59.86,-1424.02,-2196.17,-3620.2
1951,290.96,706.61,827.31,99.33,43.22,-33.61,-456.07,-3816.62,206.29,684.94,-2193.96,60.13,-1447.64,-2133.83,-3581.47
2001,286.56,650.28,820.77,88.24,42.61,-29.29,-474.9,-3790.54,201.55,737.79,-2210.15,60.14,-1466.93,-2150.01,-3616.95
2051,285.04,660.75,813.35,91.06,51.9,-28.76,-475.56,-3812.36,219.36,680.83,-2181.56,60.83,-1514.39,-2120.73,-3635.12
2101,261.63,685.09,817.74,95.63,37.66,-36.87,-476.06,-3909.44,201.31,696.37,-2076.65,60.61,-1626.95,-2016.05,-3643.0
2151,293.06,675.33,822.15,91.57,44.69,-37.88,-472.97,-3739.49,208.29,643.94,-2211.59,60.53,-1471.3,-2151.05,-3622.35
2201,293.17,645.32,824.82,98.41,41.14,-23.97,-460.03,-3780.91,216.83,646.03,-2182.37,61.07,-1499.19,-2121.3,-3620.5
2251,285.92,668.11,821.35,90.71,42.83,-23.12,-455.74,-3812.73,198.71,646.23,-2146.56,61.42,-1537.73,-2085.14,-3622.87
2301,284.32,692.17,821.75,94.87,48.64,-28.1,-477.65,-3978.76,205.41,634.82,-1991.14,59.8,-1702.54,-1931.34,-3633.88
2351,281.1,671.87,826.14,87.81,54.47,-29.84,-468.49,-3864.3,201.83,685.66,-2141.37,61.56,-1553.75,-2079.81,-3633.56
2401,276.51,674.11,821.66,94.26,47.8,-29.97,-474.31,-3797.54,207.27,650.35,-2142.34,60.75,-1529.87,-2081.6,-3611.47
2451,305.28,665.5,838.07,87.56,42.76,-37.02,-476.91,-3864.34,191.57,607.59,-2069.53,62.25,-1639.94,-2007.29,-3647.22
2501,297.48,680.06,799.31,95.48,43.25,-36.71,-482.7,-3850.44,212.67,673.22,-2098.71,60.82,-1568.38,-2037.89,-3606.27
2551,304.01,677.07,823.7,94.84,46.96,-35.75,-474.96,-3954.04,201.46,636.51,-2009.62,59.54,-1680.21,-1950.08,-3630.28
2601,288.99,682.88,800.86,97.57,49.86,-38.23,-466.61,-3855.53,209.64,662.67,-2118.17,60.4,-1567.91,-2057.77,-3625.68
2651,291.82,655.61,823.47,87.26,47.0,-35.19,-435.35,-3850.12,202.2,607.04,-2107.81,61.84,-1606.26,-2045.97,-3652.23
2701,273.25,692.93,825.12,97.82,43.23,-35.53,-461.21,-3793.52,218.47,631.71,-2148.23,61.75,-1507.73,-2086.49,-3594.22
2751,279.35,669.9,805.21,91.29,45.13,-28.32,-481.58,-3868.26,200.74,659.98,-2087.62,60.69,-1626.55,-2026.93,-3653.48
