GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
8801,586.07,1360.09,1660.8,187.55,88.86,-53.81,-1111.44,-7010.25,434.14,1848.89,-5456.79,105.44,-2009.11,-5351.35,-7360.46
8851,617.17,1382.87,1651.53,208.65,91.91,-54.69,-1126.64,-6989.61,431.18,1782.64,-5419.39,105.93,-2004.99,-5313.46,-7318.45
8901,600.92,1396.09,1672.55,199.64,101.71,-55.74,-1143.06,-6917.74,415.47,1731.6,-5440.37,103.08,-1998.58,-5337.3,-7335.88
8951,573.83,1409.32,1673.65,206.02,90.56,-50.61,-1112.19,-7113.49,422.85,1768.0,-5295.83,104.84,-2132.05,-5190.99,-7323.04
9001,588.41,1408.43,1684.5,200.78,108.99,-41.12,-1129.25,-6953.66,414.61,1681.01,-5389.1,104.73,-2037.3,-5284.37,-7321.66
9051,588.4,1377.73,1644.1,211.18,104.37,-53.3,-1114.46,-7077.24,439.88,1779.86,-5335.2,103.55,-2099.49,-5231.65,-7331.14
9101,567.29,1376.6,1708.65,199.03,89.95,-41.0,-1095.61,-7481.05,418.24,1738.59,-4946.3,103.07,-2519.29,-4843.23,-7362.52
9151,597.14,1431.29,1687.2,201.89,95.35,-29.92,-1111.16,-7124.23,418.94,1714.2,-5234.28,104.01,-2119.31,-5130.27,-7249.57
9201,575.86,1391.1,1665.03,196.95,101.81,-41.69,-1134.75,-7189.4,415.61,1834.66,-5246.14,103.36,-2184.82,-5142.78,-7327.6
9251,575.1,1401.02,1677.65,195.71,95.89,-47.03,-1104.14,-7096.12,431.13,1750.7,-5295.76,106.24,-2120.09,-5189.52,-7309.61
9301,606.08,1331.23,1648.91,194.26,92.23,-38.92,-1122.1,-7131.22,432.45,1828.74,-5297.2,107.35,-2158.34,-5189.85,-7348.19
9351,591.93,1371.41,1660.09,196.04,89.76,-49.19,-1095.94,-6999.7,430.66,1773.97,-5431.03,104.78,-2030.96,-5326.24,-7357.21
9401,564.72,1400.66,1656.19,192.42,104.5,-34.47,-1053.65,-7159.08,429.88,1752.72,-5260.52,106.35,-2146.1,-5154.17,-7300.27
9451,582.03,1404.18,1688.49,206.47,89.33,-49.43,-1113.13,-7337.41,424.24,1788.04,-5039.2,104.8,-2317.17,-4934.4,-7251.57
9501,580.82,1436.43,1667.31,199.09,98.74,-61.12,-1133.37,-7081.69,423.06,1828.04,-5361.83,105.36,-2042.69,-5256.47,-7299.15
9551,604.4,1430.56,1668.42,197.8,100.44,-68.86,-1068.84,-6947.72,417.99,1855.37,-5514.08,107.23,-1810.44,-5406.84,-7217.29
9601,628.19,1418.88,1653.3,195.1,85.9,-44.52,-1074.97,-7181.97,420.97,1878.84,-5319.01,108.79,-2020.28,-5210.23,-7230.51
9651,609.9,1413.23,1663.86,206.35,88.33,-65.35,-1094.47,-7138.32,427.88,1839.34,-5366.63,105.58,-2049.25,-5261.05,-7310.3
9701,639.79,1408.69,1669.59,200.4,84.29,-46.06,-1099.23,-6987.12,425.28,1767.38,-5442.67,108.88,-1937.0,-5333.78,-7270.79
9751,630.49,1489.23,1669.48,204.76,88.74,-63.12,-1097.99,-6974.69,404.45,1710.65,-5418.52,107.59,-1938.0,-5310.92,-7248.93
9801,615.73,1349.0,1655.74,198.85,98.68,-53.53,-1061.85,-7075.41,422.33,1778.0,-5359.0,105.99,-2072.46,-5253.01,-7325.47
9851,596.16,1377.27,1665.22,200.39,104.28,-49.27,-1112.77,-7106.92,427.69,1756.16,-5286.51,106.69,-2141.8,-5179.82,-7321.62
9901,592.79,1411.06,1675.42,193.96,101.7,-61.97,-1107.65,-7275.73,429.3,1741.23,-5145.27,104.3,-2299.89,-5040.97,-7340.86
9951,596.67,1400.38,1665.33,199.69,88.27,-50.8,-1055.2,-7247.26,419.23,1738.77,-5182.39,109.65,-2244.94,-5072.75,-7317.68
10001,580.33,1393.49,1655.21,193.85,91.45,-70.36,-1074.63,-7309.99,422.26,1831.14,-5176.48,107.51,-2287.25,-5068.98,-7356.23
10051,549.26,1420.36,1650.0,202.28,92.32,-44.0,-1097.35,-7233.91,436.96,1787.44,-5203.23,105.7,-2236.66,-5097.53,-7334.19
10101,551.74,1338.04,1665.09,187.93,98.28,-51.34,-1091.43,-7473.7,438.72,1820.58,-4969.63,105.99,-2516.1,-4863.65,-7379.75
10151,600.7,1418.03,1673.96,200.31,106.58,-51.29,-1111.59,-7104.52,430.97,1698.94,-5211.49,108.11,-2137.92,-5103.37,-7241.29
10201,558.44,1382.19,1686.13,195.73,91.16,-47.7,-1107.38,-7017.04,422.91,1736.55,-5346.03,107.09,-2099.0,-5238.94,-7337.94
10251,583.13,1405.04,1647.41,197.27,82.52,-63.27,-1063.79,-7046.09,419.36,1645.4,-5273.47,108.11,-2193.03,-5165.36,-7358.38
10301,586.45,1407.83,1676.79,206.56,104.27,-53.37,-1094.72,-7178.66,404.2,1803.83,-5246.47,106.03,-2136.82,-5140.44,-7277.25
10351,599.67,1341.46,1657.21,193.01,94.95,-41.44,-1107.34,-6981.63,437.65,1853.68,-5484.97,106.63,-1952.78,-5378.34,-7331.12
10401,625.73,1396.43,1672.12,202.37,94.67,-56.43,-1088.93,-6963.8,413.9,1738.72,-5452.72,106.11,-1965.22,-5346.61,-7311.83
10451,621.88,1385.41,1658.59,203.02,102.48,-65.97,-1087.4,-7079.22,402.97,1709.42,-5305.48,104.46,-2148.82,-5201.02,-7349.84
10501,656.13,1415.39,1659.24,208.91,102.8,-58.01,-1099.89,-7088.16,407.82,1745.62,-5303.63,108.36,-2050.14,-5195.27,-7245.41
10551,609.14,1403.17,1653.73,203.89,96.45,-73.67,-1099.83,-7019.21,427.66,1815.65,-5413.77,110.71,-1983.04,-5303.06,-7286.1
10601,563.5,1386.97,1620.73,198.01,93.61,-47.5,-1097.65,-7166.17,409.38,1817.73,-5293.85,105.28,-2221.4,-5188.57,-7409.97
10651,551.82,1402.83,1687.52,192.75,96.61,-60.33,-1107.53,-6923.44,422.85,1868.75,-5533.19,108.42,-1868.17,-5424.77,-7292.94
10701,564.01,1370.85,1662.9,189.69,97.83,-75.23,-1094.39,-6818.73,418.3,1834.77,-5615.57,112.25,-1849.98,-5503.32,-7353.31
10751,567.38,1338.91,1686.45,185.91,98.79,-67.0,-1113.99,-7045.16,426.92,1799.31,-5377.9,109.31,-2122.48,-5268.59,-7391.07
10801,582.59,1440.93,1682.5,205.49,91.19,-60.59,-1104.97,-7211.23,437.58,1706.15,-5163.22,106.75,-2230.36,-5056.47,-7286.83
10851,597.79,1407.52,1651.85,195.59,103.09,-60.16,-1103.43,-7156.3,428.52,1851.95,-5324.67,107.42,-2083.58,-5217.25,-7300.83
10901,561.7,1406.65,1654.08,194.93,96.67,-51.37,-1082.28,-7081.63,423.65,1862.63,-5389.19,108.99,-2014.98,-5280.2,-7295.18
10951,612.69,1407.24,1653.38,195.18,106.1,-61.27,-1088.1,-6854.98,427.11,1772.44,-5528.76,109.3,-1830.21,-5419.46,-7249.66
11001,592.41,1402.16,1656.2,196.19,84.04,-61.92,-1086.4,-6749.34,418.29,1770.89,-5645.03,109.88,-1777.5,-5535.15,-7312.65
11051,572.36,1409.32,1650.11,195.03,89.51,-58.31,-1091.75,-6972.6,432.62,1839.56,-5478.03,109.23,-1934.15,-5368.8,-7302.95
11101,590.75,1410.57,1647.43,202.86,100.58,-63.81,-1103.25,-6809.51,444.74,1842.63,-5649.06,107.0,-1737.01,-5542.06,-7279.07
11151,574.98,1364.45,1637.13,200.79,96.7,-54.28,-1106.13,-7193.21,437.33,1844.42,-5273.69,107.65,-2197.81,-5166.04,-7363.85
11201,627.78,1362.13,1668.72,193.67,94.35,-58.27,-1081.66,-7179.94,439.43,1714.15,-5160.24,107.57,-2219.64,-5052.67,-7272.31
11251,586.44,1397.08,1637.99,196.26,103.78,-59.16,-1098.82,-7046.61,411.57,1773.51,-5364.87,109.28,-2097.97,-5255.6,-7353.56
11301,605.77,1444.58,1665.75,206.88,107.24,-68.64,-1130.17,-7403.76,426.47,1783.81,-4999.07,104.62,-2362.07,-4894.46,-7256.52
11351,589.29,1420.94,1672.93,188.81,104.19,-68.5,-1116.76,-6818.86,428.07,1701.96,-5483.02,104.54,-1897.92,-5378.48,-7276.41
11401,575.67,1403.05,1663.63,189.26,99.97,-56.7,-1110.3,-7034.88,428.39,1830.13,-5361.5,105.05,-2011.79,-5256.45,-7268.24
11451,609.97,1405.49,1679.49,197.1,87.92,-66.1,-1087.57,-7052.7,437.33,1803.25,-5333.14,106.34,-1985.82,-5226.79,-7212.62
11501,618.76,1414.44,1671.99,193.22,96.56,-67.38,-1109.61,-7003.19,424.41,1745.03,-5370.49,105.61,-2015.77,-5264.88,-7280.65
11551,576.78,1389.68,1678.36,193.89,109.84,-36.19,-1123.76,-6909.02,402.66,1768.29,-5457.47,104.92,-1949.46,-5352.55,-7302.02
11601,570.75,1363.41,1669.8,186.6,98.51,-58.09,-1131.92,-7167.1,431.39,1773.44,-5195.65,106.67,-2263.22,-5088.98,-7352.2
11651,601.17,1419.76,1659.81,206.2,92.91,-64.93,-1095.49,-6855.31,443.21,1782.98,-5567.32,109.26,-1809.68,-5458.06,-7267.74
11701,591.8,1383.1,1689.24,198.29,103.35,-69.16,-1113.54,-7157.15,446.51,1787.3,-5244.43,105.79,-2140.26,-5138.63,-7278.9
11751,578.92,1357.9,1686.84,204.37,93.37,-55.54,-1093.94,-7167.55,426.46,1779.76,-5230.12,105.78,-2189.43,-5124.33,-7313.76
11801,597.61,1399.76,1642.72,198.34,93.52,-61.98,-1113.44,-6934.13,425.0,1777.98,-5469.51,107.7,-1974.62,-5361.82,-7336.43
11851,602.56,1422.04,1656.97,206.62,93.45,-50.64,-1076.44,-7248.48,432.8,1760.46,-5165.73,106.66,-2200.66,-5059.08,-7259.73
11901,590.8,1415.3,1685.65,202.41,99.23,-52.22,-1098.87,-7208.86,428.71,1789.5,-5211.72,104.54,-2148.35,-5107.17,-7255.52
11951,570.13,1387.59,1664.27,195.01,86.63,-68.3,-1106.63,-7080.77,423.09,1647.07,-5216.79,104.53,-2281.9,-5112.26,-7394.17
12001,550.67,1365.19,1668.41,193.14,104.06,-78.14,-1100.35,-7390.95,431.12,1741.74,-4994.28,105.55,-2515.11,-4888.73,-7403.84

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,297.13,766.28,831.18,114.8,52.41,-20.79,-501.2,-3613.8,215.39,1117.7,-2926.38,69.5,-740.91,-2856.88,-3597.79
51,285.02,732.48,824.47,102.0,37.52,-15.35,-527.28,-3693.98,228.15,1138.93,-2831.66,67.94,-888.04,-2763.72,-3651.76
101,299.87,727.27,846.4,104.38,46.16,-23.99,-511.18,-3624.81,214.27,1149.43,-2914.38,66.8,-772.2,-2847.57,-3619.78
151,297.83,683.6,852.07,103.35,44.58,-22.47,-507.86,-3676.3,225.51,1144.1,-2881.42,68.02,-855.59,-2813.4,-3668.99
201,288.22,709.3,841.19,105.81,52.21,-12.88,-513.23,-3559.71,219.97,1134.09,-2975.63,67.45,-735.03,-2908.18,-3643.21
251,312.94,703.02,828.86,97.17,49.5,-17.02,-505.25,-3543.89,214.97,1120.76,-2982.51,66.73,-738.94,-2915.78,-3654.72
301,306.79,675.1,863.44,104.98,49.09,-13.17,-517.99,-3588.6,222.8,1144.71,-2940.86,67.58,-752.84,-2873.28,-3626.12
351,316.71,743.81,867.91,114.91,61.31,-18.04,-493.2,-3559.59,228.92,1089.05,-2951.73,67.63,-648.19,-2884.09,-3532.29
401,309.53,754.56,852.8,108.84,49.49,-21.59,-517.42,-3591.23,213.94,1112.29,-2933.48,66.82,-728.8,-2866.66,-3595.46
451,283.05,718.62,847.25,101.5,57.19,-10.84,-508.08,-3716.07,222.56,1162.06,-2845.95,67.38,-842.76,-2778.57,-3621.33
501,322.38,757.28,856.03,107.44,47.82,-15.89,-538.18,-3705.6,219.66,1129.3,-2836.21,65.42,-819.77,-2770.8,-3590.57
551,314.57,707.56,856.13,102.84,53.79,-23.66,-502.0,-3724.37,216.86,1111.78,-2807.0,65.78,-886.49,-2741.22,-3627.71
601,315.12,745.25,849.08,115.73,55.82,-24.3,-484.12,-3768.73,223.7,1022.3,-2717.85,66.38,-950.14,-2651.47,-3601.61
651,297.02,710.69,830.5,106.23,48.22,-17.38,-502.59,-3541.38,229.04,1073.95,-2951.27,66.56,-765.69,-2884.71,-3650.39
701,321.85,707.61,841.98,97.75,48.01,-18.71,-517.9,-3611.97,213.95,1118.74,-2910.71,66.69,-798.69,-2844.02,-3642.71
751,296.95,750.43,847.2,110.03,60.25,-15.09,-517.14,-3666.29,221.93,1073.34,-2831.72,65.82,-838.39,-2765.91,-3604.3
801,299.46,716.04,870.04,101.2,39.45,-20.68,-530.51,-3372.28,225.95,1070.73,-3107.92,66.34,-600.61,-3041.58,-3642.19
851,296.52,692.85,865.57,100.81,68.82,-29.38,-516.67,-3566.84,224.99,1126.58,-2948.96,67.55,-736.74,-2881.41,-3618.15
901,319.87,700.67,843.26,109.41,43.12,-15.79,-503.86,-3594.05,240.96,1158.86,-2976.14,68.08,-697.55,-2908.05,-3605.6
951,290.7,738.1,825.27,108.56,52.9,-27.75,-513.55,-3486.18,218.79,1047.24,-2989.32,66.78,-745.91,-2922.54,-3668.44
1001,292.57,698.1,845.84,113.36,50.69,-25.97,-496.77,-3589.24,229.48,1112.28,-2929.65,67.58,-769.67,-2862.07,-3631.74
1051,287.52,747.27,827.67,100.32,43.66,-12.89,-513.86,-3531.95,218.56,1136.08,-2987.47,69.43,-697.62,-2918.04,-3615.66
1101,305.32,699.45,844.34,96.96,52.94,-18.42,-467.71,-3724.5,228.59,1145.07,-2864.16,70.49,-837.94,-2793.67,-3631.61
1151,302.98,736.57,846.3,106.62,53.57,-20.73,-503.42,-3511.09,233.55,1138.53,-3009.05,69.5,-617.13,-2939.54,-3556.68
1201,293.26,704.85,833.91,102.71,42.37,-20.08,-492.54,-3693.14,215.38,1160.15,-2866.29,68.29,-853.14,-2798.0,-3651.14
1251,310.13,721.46,829.08,113.0,44.73,-20.75,-492.61,-3719.07,227.99,1087.2,-2804.4,67.98,-898.85,-2736.42,-3635.26
1301,315.69,756.03,845.85,115.31,53.16,-17.2,-499.15,-3738.16,207.71,1080.38,-2783.02,66.3,-880.4,-2716.72,-3597.12
1351,297.81,722.35,830.94,101.15,47.16,-25.87,-497.86,-3688.27,214.14,1152.65,-2874.06,68.46,-845.8,-2805.6,-3651.39
1401,280.45,719.31,831.14,104.33,38.69,-12.69,-487.27,-3655.05,229.18,1164.25,-2906.47,69.27,-787.66,-2837.2,-3624.86
1451,296.81,744.74,848.76,98.87,40.52,-23.74,-495.67,-3589.22,222.3,1126.83,-2973.94,69.85,-729.8,-2904.1,-3633.9
1501,318.63,750.69,854.49,111.2,39.57,-24.17,-487.49,-3601.02,219.35,1103.39,-2935.41,69.51,-715.38,-2865.9,-3581.28
1551,275.13,701.32,872.13,101.21,53.78,-21.64,-516.82,-3483.49,223.15,1116.42,-3022.29,69.42,-678.82,-2952.87,-3631.69
1601,304.01,736.55,859.16,111.56,50.41,-25.78,-507.05,-3493.96,221.6,1132.25,-3040.8,67.32,-611.25,-2973.48,-3584.73
1651,280.79,736.89,844.98,104.47,48.4,-12.88,-510.28,-3578.62,222.92,1152.1,-2956.7,69.14,-711.22,-2887.56,-3598.78
1701,302.93,704.2,838.69,103.72,40.29,-19.63,-503.3,-3416.77,230.27,1131.94,-3099.61,69.19,-587.66,-3030.43,-3618.09
1751,286.48,681.38,851.67,99.57,55.07,-18.04,-513.81,-3490.3,221.27,1159.58,-3038.61,66.97,-667.13,-2971.63,-3638.76
1801,282.36,721.78,840.13,104.39,42.49,-16.65,-488.52,-3615.02,227.35,1140.43,-2915.06,68.39,-761.27,-2846.67,-3607.94
1851,318.42,741.71,841.17,115.81,45.76,-16.93,-525.88,-3366.61,224.09,1085.16,-3102.38,67.54,-537.29,-3034.84,-3572.13
1901,302.51,736.92,860.08,111.59,53.0,-15.65,-514.52,-3582.62,218.75,1084.43,-2918.31,66.93,-745.52,-2851.38,-3596.9
1951,314.8,747.01,867.15,103.96,36.41,-13.75,-506.87,-3647.67,213.67,1126.98,-2891.35,68.45,-758.33,-2822.9,-3581.23
2001,320.11,753.34,843.15,109.92,50.46,-24.73,-492.68,-3592.54,218.78,1124.97,-2930.96,68.38,-689.23,-2862.57,-3551.8
2051,302.99,758.04,844.85,106.77,44.03,-23.04,-509.93,-3595.31,235.85,1150.05,-2931.57,68.05,-685.7,-2863.52,-3549.21
2101,301.14,743.42,846.75,116.41,57.66,-13.68,-495.47,-3573.68,221.86,1062.83,-2906.89,66.76,-732.75,-2840.14,-3572.89
2151,306.7,737.78,844.37,109.85,53.5,-22.89,-501.18,-3603.67,217.76,1163.44,-2960.66,66.24,-694.34,-2894.41,-3588.76
2201,308.6,769.26,843.66,112.5,39.83,-23.44,-510.51,-3699.91,216.42,1111.07,-2835.91,65.47,-832.51,-2770.44,-3602.94
2251,282.13,727.26,847.15,104.32,53.01,-12.67,-500.92,-3739.27,221.62,1181.51,-2840.43,67.0,-835.85,-2773.43,-3609.28
2301,296.69,728.16,840.32,110.83,53.78,-14.87,-514.89,-3557.57,210.34,1160.79,-2989.68,66.31,-686.42,-2923.37,-3609.79
2351,309.46,741.26,839.1,108.51,55.59,-21.43,-504.52,-3637.33,222.37,1146.84,-2915.59,65.53,-740.16,-2850.06,-3590.22
2401,308.01,739.09,835.97,113.49,47.72,-23.24,-506.46,-3580.27,216.68,1065.69,-2924.87,67.11,-783.31,-2857.76,-3641.07
2451,311.9,715.65,836.49,112.86,46.23,-12.79,-499.91,-3573.66,214.78,1119.33,-2948.17,66.65,-729.12,-2881.52,-3610.64
2501,300.16,768.44,848.29,107.94,53.75,-19.82,-523.7,-3663.58,205.67,1127.5,-2857.38,66.36,-795.35,-2791.02,-3586.38
2551,312.68,737.51,838.37,113.19,38.99,-17.83,-481.03,-3776.43,223.25,1155.0,-2803.03,68.89,-856.29,-2734.15,-3590.44
2601,287.49,748.36,829.97,110.03,49.97,-14.18,-516.72,-3720.29,225.06,1171.45,-2850.28,65.47,-828.88,-2784.81,-3613.69
2651,335.1,715.56,845.23,115.21,46.46,-23.05,-496.11,-3600.41,197.69,1103.68,-2939.03,67.82,-760.63,-2871.21,-3631.84
2701,274.77,755.54,848.45,102.33,40.38,-20.3,-506.14,-3578.0,210.48,1089.15,-2949.57,69.42,-783.35,-2880.16,-3663.51
2751,300.99,702.1,849.11,107.76,45.64,-31.53,-508.46,-3700.01,223.82,1114.04,-2827.68,67.92,-896.54,-2759.76,-3656.31
2801,299.04,733.29,841.58,108.84,51.38,-24.06,-496.9,-3471.03,231.78,1127.5,-3051.6,69.41,-598.58,-2982.19,-3580.77
2851,291.8,765.35,836.94,104.72,51.01,-18.16,-492.71,-3703.32,221.78,1079.93,-2804.72,68.88,-862.67,-2735.84,-3598.51
2901,329.98,727.56,844.48,107.09,44.63,-24.36,-485.86,-3609.31,209.55,1066.24,-2886.7,70.07,-790.01,-2816.63,-3606.64
2951,316.39,703.12,833.52,110.87,48.58,-13.49,-501.53,-3568.61,221.14,1139.7,-2973.06,69.27,-710.3,-2903.79,-3614.09
3001,298.75,753.62,839.33,109.18,47.78,-21.1,-480.17,-3623.39,213.89,1143.85,-2946.27,68.91,-718.26,-2877.36,-3595.62
3051,285.86,742.98,823.64,104.77,43.08,-27.14,-502.19,-3639.02,220.42,1117.1,-2872.5,68.44,-830.5,-2804.06,-3634.56
3101,290.58,755.04,840.23,105.02,60.84,-21.53,-515.01,-3540.85,205.48,1052.02,-2931.97,65.15,-768.17,-2866.82,-3634.99
3151,295.3,727.93,829.58,106.32,47.21,-26.94,-513.59,-3526.77,223.26,1092.16,-2978.88,66.35,-745.56,-2912.53,-3658.09
3201,305.42,735.3,850.69,100.64,44.08,-21.89,-505.06,-3652.3,212.97,1104.02,-2864.92,67.25,-826.13,-2797.67,-3623.81
3251,301.11,709.74,838.33,103.29,52.47,-23.95,-521.29,-3642.39,235.4,1199.1,-2922.68,68.34,-748.18,-2854.34,-3602.52
3301,280.81,708.17,838.88,107.71,44.76,-31.02,-504.06,-3569.37,222.06,1138.46,-2955.47,69.44,-763.6,-2886.03,-3649.63
3351,300.82,714.6,826.3,108.48,45.43,-19.16,-494.92,-3693.38,235.79,1174.7,-2916.0,68.82,-801.34,-2847.18,-3648.52
3401,301.99,727.42,835.22,101.44,49.14,-26.71,-516.84,-3788.24,210.58,1091.72,-2699.51,67.37,-1014.28,-2632.14,-3646.42
3451,302.13,726.36,852.23,106.64,52.14,-23.87,-499.58,-3794.29,218.43,1139.94,-2752.3,66.98,-919.88,-2685.32,-3605.21
3501,300.42,768.77,865.09,112.36,46.64,-20.41,-508.83,-3562.32,212.37,1119.19,-2957.28,66.2,-666.73,-2891.08,-3557.81
3551,295.01,758.14,851.43,109.95,53.28,-26.77,-501.48,-3773.01,219.37,1106.77,-2764.99,66.79,-907.32,-2698.2,-3605.52
3601,324.54,747.69,843.26,104.59,45.01,-30.91,-483.54,-3734.24,224.76,1106.52,-2792.16,69.01,-852.32,-2723.15,-3575.47
3651,326.17,753.66,838.63,112.93,53.14,-22.55,-513.27,-3559.78,210.53,1078.36,-2938.42,68.88,-722.19,-2869.54,-3591.73
3701,290.48,720.48,853.03,105.7,50.75,-18.24,-500.04,-3789.44,228.57,1121.0,-2742.37,68.23,-937.72,-2674.15,-3611.87
3751,302.09,748.55,843.5,110.16,49.58,-18.5,-495.97,-3600.18,226.0,1070.94,-2892.35,68.51,-763.83,-2823.84,-3587.67
3801,312.23,700.6,852.87,101.02,44.04,-25.75,-479.26,-3757.88,201.29,1143.21,-2796.22,69.8,-907.62,-2726.42,-3634.04
3851,330.59,710.87,835.06,104.92,50.52,-18.41,-511.54,-3690.57,223.74,1100.77,-2817.18,67.59,-864.05,-2749.59,-3613.64
3901,305.32,743.24,851.26,111.9,50.84,-19.75,-503.73,-3668.89,227.36,1101.35,-2852.07,67.4,-801.11,-2784.67,-3585.78
3951,312.17,713.03,842.46,106.03,43.46,-22.85,-482.85,-3830.24,215.17,1155.29,-2734.22,69.4,-948.32,-2664.82,-3613.14
4001,294.73,730.24,834.05,100.96,48.07,-28.71,-505.64,-3430.96,214.98,1127.14,-3043.14,70.9,-615.13,-2972.25,-3587.38
4051,310.2,734.94,843.94,112.96,60.29,-24.14,-477.16,-3732.48,217.25,1129.92,-2844.87,69.33,-824.27,-2775.54,-3599.81
4101,313.1,711.02,817.82,110.11,49.28,-20.6,-495.95,-3678.27,228.74,1112.73,-2848.52,67.92,-852.03,-2780.59,-3632.62
4151,304.28,773.65,830.91,110.41,51.7,-26.03,-488.87,-3643.05,213.03,1062.56,-2854.58,68.99,-811.41,-2785.59,-3597.0
4201,310.97,749.18,845.66,103.88,42.03,-22.11,-503.14,-3396.54,229.22,1070.87,-3091.31,68.32,-569.98,-3023.0,-3592.98
4251,298.47,772.53,850.99,103.74,50.33,-21.46,-520.44,-3332.75,211.33,1037.22,-3115.34,68.34,-550.04,-3047.0,-3597.04
4301,313.68,774.07,875.86,101.07,54.74,-21.0,-498.38,-3441.07,203.37,1001.51,-3011.34,69.64,-636.14,-2941.69,-3577.84
4351,306.03,699.6,864.04,106.28,44.65,-28.72,-501.68,-3457.45,221.19,1090.73,-3018.65,69.32,-655.32,-2949.33,-3604.65
4401,296.91,721.46,853.2,97.83,51.73,-19.66,-513.07,-3595.41,210.5,1088.71,-2877.64,69.14,-807.81,-2808.5,-3616.31
4451,314.76,734.22,857.68,113.03,45.04,-23.06,-490.83,-3788.51,221.4,1148.7,-2786.29,68.21,-867.58,-2718.08,-3585.66
4501,300.87,739.07,847.12,118.17,51.36,-17.31,-471.96,-3556.05,221.5,1106.4,-2965.53,70.42,-660.83,-2895.11,-3555.94
4551,315.03,742.22,851.54,103.11,47.01,-23.18,-512.46,-3631.81,204.34,1078.66,-2866.24,67.84,-825.54,-2798.4,-3623.94
4601,294.61,733.56,865.62,105.81,44.74,-15.88,-488.23,-3703.96,217.38,1110.71,-2845.42,67.06,-835.64,-2778.36,-3614.0
4651,327.96,743.81,828.32,108.93,45.15,-19.3,-519.71,-3655.18,215.08,1081.47,-2863.63,66.66,-843.47,-2796.97,-3640.44
4701,314.01,744.0,832.57,110.22,45.46,-23.26,-536.34,-3528.89,215.42,1136.25,-2996.47,67.01,-690.56,-2929.45,-3620.02
4751,318.45,725.87,858.27,104.49,44.19,-18.96,-509.22,-3591.35,224.98,1105.37,-2915.01,66.87,-737.9,-2848.15,-3586.05
4801,309.33,718.87,850.59,100.4,39.08,-25.03,-502.8,-3720.41,218.5,1165.37,-2875.35,66.74,-846.1,-2808.61,-3654.71
4851,318.24,780.51,832.64,102.47,54.17,-15.83,-513.32,-3509.7,218.35,1114.38,-3028.0,68.59,-618.09,-2959.41,-3577.51
4901,302.36,769.54,857.68,111.85,44.58,-25.47,-491.69,-3527.92,222.06,1053.04,-2973.57,67.34,-683.97,-2906.23,-3590.2
4951,308.9,759.7,852.66,107.5,54.62,-21.18,-491.62,-3533.14,206.71,1045.08,-2960.92,67.67,-710.78,-2893.25,-3604.03
5001,290.54,746.22,852.24,112.46,53.19,-13.45,-489.81,-3623.75,226.52,1038.55,-2850.36,66.91,-807.29,-2783.45,-3590.74
5051,293.72,707.97,843.22,92.93,45.91,-21.75,-481.9,-3655.08,235.39,1100.59,-2881.28,68.33,-838.99,-2812.95,-3651.94
5101,302.01,714.44,828.57,106.61,56.69,-17.66,-499.58,-3683.22,230.52,1181.22,-2924.99,67.81,-780.4,-2857.17,-3637.57
5151,309.48,743.04,835.51,108.27,52.59,-18.06,-514.27,-3627.22,217.37,1055.17,-2860.42,66.3,-838.12,-2794.12,-3632.24
5201,325.61,730.76,849.6,109.78,49.51,-13.6,-477.33,-3649.38,201.18,1139.11,-2911.78,66.98,-734.75,-2844.79,-3579.54
5251,315.86,736.3,839.53,106.23,43.83,-21.65,-506.52,-3576.94,210.66,1073.9,-2925.94,67.26,-778.8,-2858.68,-3637.49
5301,313.38,748.52,848.65,109.48,45.77,-19.72,-493.3,-3584.73,228.44,1092.08,-2939.07,68.14,-711.42,-2870.93,-3582.35
5351,283.44,720.69,822.57,98.65,51.96,-17.87,-491.89,-3469.89,214.07,1153.94,-3067.15,69.21,-634.33,-2997.93,-3632.26
5401,282.6,713.16,849.2,102.86,60.77,-31.06,-498.61,-3462.51,217.05,1119.25,-3059.08,69.81,-647.29,-2989.26,-3636.55
5451,307.11,742.95,837.28,110.43,54.96,-23.52,-493.48,-3540.19,221.53,1061.29,-2949.13,69.32,-721.63,-2879.81,-3601.44
5501,301.91,744.0,834.04,103.3,52.39,-28.85,-492.79,-3533.45,212.01,1088.2,-2991.18,69.07,-719.22,-2922.11,-3641.33
5551,294.66,713.53,839.98,98.16,47.5,-22.03,-490.21,-3518.26,222.7,1095.9,-2996.8,70.02,-718.06,-2926.78,-3644.84
5601,297.27,749.47,841.15,110.08,49.49,-17.87,-512.11,-3502.24,217.89,1066.91,-2981.42,70.09,-699.97,-2911.33,-3611.3
5651,334.71,727.26,837.17,107.81,43.8,-27.5,-489.59,-3578.53,212.71,1105.23,-2944.88,69.56,-726.91,-2875.32,-3602.23
5701,278.49,739.2,845.77,103.55,43.6,-18.66,-503.69,-3545.1,230.81,1190.52,-3022.63,69.57,-635.51,-2953.06,-3588.57
